id;productgroup;main_text;add_text;manufacturer
67029420;WASHINGMACHINES;798209  TOPLADER TOPLADER EH192 WEISS;411103__HARTWAREN_HAUSHALTSELEKTRO_WAESCHEPFLEGEKUEHLEN_WASCHMASCHINEN;
62225182;CONTACT LENSES;PUREVISION 2HD FOR ASTIGMATISM6 STÜCKUNISEX;LINSEN;B&L
25797433;WASHINGMACHINES;WIS 28441;WASCHMASCHINE;BOSCH
66604407;BICYCLES;1605446001 28  FITNESSBIKE VIKING TRIESTE DAMEN 16 GANG 3 RAHMENGROESSEN;SPORT&FITNESS_FAHRRAEDER_RENNRAEDER;VIKING
62215382;CONTACT LENSES;ACUVUE OASYS FOR ASTIGMATISM6 STÜCKUNISEX;LINSEN;J&J
42295360;BICYCLES;TREKKING KETTLER TRAVELLER 4.3 TITAN MATT 51 CM;1_2_4;KETTLER
62217311;CONTACT LENSES;BIOFINITY MULTIFOCAL 3ER BOX3 STÜCKUNISEX;LINSEN;COOPER
25077998;USB MEMORY;MEM TRANSCEND 8GB JETFLASH 730 USB 3.0, WEIÃŸ;UNASSIGNED;TRANSCEND
42313812;BICYCLES;MERIDA BIG.NINE 100 MATTSCHWARZ/GRUEN 48 CM;1_1_5;MERIDA
72226684;WASHINGMACHINES;WA 5715Waschmaschine WA 5715BHT  59 x 85 x 49Bomann WA 5715Energieeffizienzklasse A+++/B,Beladungsmenge 6 kg, Schleuder1400 U/min, Verbrauchswerte/Ja9000 Liter Wasser/ 153 kWh Str;6322;C. Bomann GmbH
58816799;WASHINGMACHINES;KWN 6314F;2025_20251035_202510__WASCHEN&TROCKNEN_FRONTLADER-WASCHMASCHINE_WASCHMASCHINE;ZANKER
62226316;CONTACT LENSES;ACUVUE 26 STÜCKUNISEX;LINSEN;J&J
65480312;USB MEMORY;ZZ USB-STICK  64GB KINGSTON HYPERX FURY  USB 3.0 (BLACK) RET;USB-SPEICHER;KINGSTON
66931438;USB MEMORY;438941  USB 3.0 STICKBLUE USB 3.0 STICK BLUE;410107__HARTWAREN_MULTIMEDIA_OSS_FESTPLATTEN SPEICHER;
25621642;BICYCLES;KINDERFAHRRAD 24 ZOLL CHERRY HEART 6 GAENGE  STAND.-VAR.;FAHRRAEDER // JUGEND-FAHRRAEDER;SCHALOW & KROH GMBH
26143767;WASHINGMACHINES;GOR WASCHAUTOMAT  W 6443 S ST  1 421358;24;
62220671;CONTACT LENSES;BIOFINITY TORIC 6ER BOX6 STÜCKUNISEX;LINSEN;COOPER
37761632;BICYCLES;KONA PRECEPT 130 27,5 MATT GREEN;FAHRRAEDER>>MTBFULLSUSPENSIONS>>MTBFULLSUSPENSIONS;KONA
65666687;CONTACT LENSES;BIOFINITY TORIC 6-ER BOX;UNASSIGNED;
35933054;WASHINGMACHINES;WM14E398;15516;SIEMENS
66607922;BICYCLES;1393178001 SPRINT 20 ZOLL MOUNTAINBIKE SPX 0.2 SHIMANO  TZ  VOLLGEFEDERT;SPORT&FITNESS_FAHRRAEDER_KINDER-&JUGENDRAEDER;
40709683;USB MEMORY;USB-STICK 32GB TOSHIBA TRANSMEMORY-EX II SILVER  USB3.0 RETA;USB-SPEICHER;TOSHIBA
37685876;BICYCLES;SERIOUS ROCKVILLE 26 BLACK/RED;FAHRRAEDER>>MOUNTAINBIKES>>HARDTAILSBIS500;SERIOUS
37762307;BICYCLES;CUBE TOURING PRO CAIPI GREEN METALLIC;FAHRRAEDER>>TREKKINGRAEDER>>HERRENRAEDERAB500;CUBE
63899937;USB MEMORY;CORSAIR 16GB FLASH PADLOCK 2 USB 2.0;FLASH MEMORY __ PROD_FLASH;CORSAIR
37688526;BICYCLES;CUBE DELHI PRO HAVANA BROWN;FAHRRAEDER>>TREKKINGRAEDER>>TREKKING&TRAVELBIKES;CUBE
29613345;WASHINGMACHINES;GC 1472 D-84;WW GROSSGERAETE SOLO_WASCHAUTOMATEN SOLO_WASCHAUTOMATEN SOLO 1400 TOURE;CANDY
56795541;USB MEMORY;PLATIN.USB-STICK TWIST.CL.16GB AKTION:0;38;
67277797;BICYCLES;389922  JUGENDRAD 24 JUGENDRAD 24 BLAU;112100__FASHION & SPORT_SPORT_SPORT HARTWAREN_KINDERRAEDER 10 ZOLL 24 ZOLL;
37715129;BICYCLES;CUBE ATTENTION SL GREY'N'FLASHRED;FAHRRAEDER>>MOUNTAINBIKES>>DELHARDTAILSBIS1000;CUBE
66881389;BICYCLES;560791  RENNRAD 28 RENNRAD 28 GRAU/GRUEN 50;112100__FASHION & SPORT_SPORT_SPORT HARTWAREN_FAHRRAEDER;
59066193;BICYCLES;562-04841 BULLS SHARPTAIL 1 DISC 27.5 16;752055__75-MTBHARDTAIL27.5;BULLS ZEG
62209292;CONTACT LENSES;PERFECT 30 T UV6 STÜCKUNISEX;LINSEN;MPG&E
66676554;USB MEMORY;V7 NANO USB2.0 STICK;30000785;V7-WORLD
67250468;BICYCLES;442540  MTB 275 MTB 27,5 SCHW./TUERKIS 53;112100__FASHION & SPORT_SPORT_SPORT HARTWAREN_MOUNTAINBIKE;
64718623;USB MEMORY;MEMORIA USB2.0  8GB NERA ALLUMINIO MEMORIA USB2.0  8GB NERA ALLUMINIO;CHIAVETTE USB __ 08 GB;CONSUM.SONY
67407584;BICYCLES;336504  WB TREKKING 28 D TREKKING D 71 CM, 28 ZOL GRAU;112100__FASHION & SPORT_SPORT_SPORT HARTWAREN_TREKKINGRÄDER;
65504578;USB MEMORY;USB 3.0 STICK OTG 16GB, MICRO USB, WEISS;18__USB STICKS;SONY
23682686;USB MEMORY;ZINC 8GB USB 2.0 SILBER  USB-STICK 2.0, 8 GB SPEICHERKAPAZITAET, BIS ZU 3 MB/SEKUNDE SCHREIBGESCHWINDIGKEIT, BIS ZU 15 MB/SEKUNDE LESEGESCHWINDIGKEIT  75073;SPEICHERSTICKS;CNMEMORY
62902320;USB MEMORY;VERBATIM USB3.0 STORE N GO 64GB 64GB PINSTRIPE BLACK P-BLIST;MEMORY AND PROCESSORS __ USB STORAGE MEDIA;VERBATIM
62205195;CONTACT LENSES;ACUVUE OASYS24 STÜCKUNISEX;LINSEN;J&J
37699924;BICYCLES;CUBE AIM PRO BLACK'N'GREEN;FAHRRAEDER>>MOUNTAINBIKES>>MTBHARDTAILS;CUBE
42299736;BICYCLES;GHOST LECTOR LC 7 ORANGE/BLACK 46 CM;1_1_5;GHOST
29199525;USB MEMORY;USB  128GB  65/385 VIPER  U3 PAT  PCK:65000 PEH:0 MEH:ST;COMPUTER;PATRIOT
57695872;BICYCLES;Kinder-  Rad16 ;878708703__FAHRRAD_FAHRRAEDER_JUGENDATB/MTBBIS24;SI ZWEIRAD VERTRIEBS GMBH
24509149;WASHINGMACHINES;WASCHVOLLAUTOMAT OMV510A+ OMV510A+|| EEK:A+, 1000 U/MIN, 5KG KAPAZITAET  5043487;412;VESTEL GERMANY GMBH
26319428;USB MEMORY;SLIM LINE USB STICK (32GB) SCHWARZ;WECHSEL-LAUFWERKE / USB-STICKS;INTENSO
25760436;WASHINGMACHINES;WMV 960 WPS A+++ 9 KG 1600U MIELE@HOME FAEHIG;STANDWASCHAUTOMAT;MIELE
72256934;CONTACT LENSES;CONTACTLINSEN COOPER EYE2 BIO.F;CL;COOPER
28784154;USB MEMORY;16GB USB-STICK DATA TRAVELER KINGSTON;1;
62234152;CONTACT LENSES;ECCO SILICONE ONE DAY30 STÜCKUNISEX;LINSEN;MPG&E
23761357;WASHINGMACHINES;1 CWF14T40 WEISS;2019;CONSTRUCTA ENERGY
26457042;WASHINGMACHINES;W 668F WPM  11066803D / 09686500  WASCHAUTOMAT, TOPLADER, 6 KG F  PROGRAMMABLAUFANZEIGE, PROGRAM;WASCHMASCHINEN;MIELE
62207728;CONTACT LENSES;BIOFINITY TORIC 6ER BOX6 STÜCKUNISEX;LINSEN;COOPER
65409551;USB MEMORY;SANDISK CRUZER FIT 8GB USB SANDISK CRUZER FIT 8GB USB;SANDISK;SANDISK
63452461;USB MEMORY;KINGSTON DATATRAVELER G4, USB 3.0 STICK, 128GB, WEISS/GRUEN;0-STORAGE;KINGSTON
42329716;BICYCLES;HAIBIKE BIG CURVE 9.25 STREET SCHWARZ/WEISS/GELB MATT 40 CM;1_1_5;HAIBIKE
18091088;USB MEMORY;HYPERX FURY USB FLASH 32 GB SPEICHERSTICK 3.0 BLAU;PC__1100COMPUTINGMEMORY__1105USBFLASHDRIVES;KINGSTON
73805098;BICYCLES;90315-520 EPIC FSR COMP SATIN BLACK/WHITE/HYPER MTB (H) FULLY;6513612902;SPECIALIZED
26190711;WASHINGMACHINES;WM 6 YH 890  LEISTUNGSEIGENSCHAFTEN  - STEUERBAR üBER SMARTPHONE/  - APPS LADBAR;WASCHMASCHINEN;SIEMENS
37706728;BICYCLES;VERMONT EATON XXL HERREN MAGIC BLACKMATT;FAHRRAEDER>>TREKKINGRAEDER>>TREKKING&TRAVELBIKES;VERMONT
66433031;USB MEMORY;STICK USB3.0 128GB KINGSTON DATATRAVELER HYPERX USB 3.0 RT;1011_FLASHKARTEN / USB-STICK;KINGSTON
72299615;CONTACT LENSES;ORBIFLEX S2A  OCOM;CL;SWISSLENS SCHWEIZ
18318081;BICYCLES;KS CYCLING FAHRRAD MOUNTAINBIKE HARDTAIL ATB 26 ZOLL GTZ RH 51 CM, ANTHRAZIT, 378M;SPORTS__30000WHEELED__30070BIKES;KS CYCLING
42305179;BICYCLES;GAZELLE IMPALA R7T DAMEN SCHWARZ 49 CM;1_4_7;GAZELLE
73635865;WASHINGMACHINES;WASCHAUTOMAT 7KG A+++ FRONTL 1400UPM M.DISPLAY  WA50EX;18;
23571159;WASHINGMACHINES;WD 14 H540;WEISSEWAREWASCHTROCKNER;SIEMENS
23791738;USB MEMORY;7 USB STICK 16GB KLEIN;3007;DIVERSE HERSTELLER
28930766;WASHINGMACHINES;WMR863WPS D LW PWASH&TDOSXL WI;WEI.WARE+KUECHEN__WAESCHEPFLEGE__WASCHVOLLAUTOM.;MIELE
28824725;WASHINGMACHINES;WMG823WPS D LW TDOS WIFICONN@C;WEI.WARE+KUECHEN__WAESCHEPFLEGE__WASCHVOLLAUTOM.;MIELE
25091427;WASHINGMACHINES;110 HGG WAM AEG L Ã–KO+++ TL LAVAMAT WEIÃŸ SCHNÃ¤PPCHEN;UNASSIGNED;AEG
37637502;BICYCLES;CUBE AGREE C:62 RACE DISC CARBON'N'FLASHRED;FAHRRAEDER>>RENNRAEDER>>RENNRAEDERAB2000;CUBE
30741098;USB MEMORY;TRANSCEND JETFLASH 530 64GB;DATENTRAEGER/PC-SPEICHER;TRANSCEND
37672055;BICYCLES;PUKY CRUSADER 20-3 LIGHT KINDERFAHRRAD ROYALBLAU/LAGOON;FAHRRAEDER>>KINDERFAHRRAEDER>>KINDERRAEDER20ZOLL;PUKY
59275451;BICYCLES;JUGENDRAD  20ER 3-GANG;6640110;
67168454;BICYCLES;298998  CITY 28 CITY 28 WEISS;112100__FASHION & SPORT_SPORT_SPORT HARTWAREN_SPORT CITY TOURINGRAEDER;
59148664;WASHINGMACHINES;WASCHAUTOMAT  SIEMENS WM14N0;6940510;
48554351;WASHINGMACHINES;WM14W590  WEISS WASCHMASCHINEN (STAND) WM14W590;ELEKTRO-GROSSGERAETE_WASCHMASCHINEN (STAND)_UNASSIGNED;SIEMENS
49423217;BICYCLES;126 REX BMX-BIKE 20,FREE SPIRIT  ST 0001 0 13728 20160625;1160030;
52198610;USB MEMORY;124168 MICRO CUBE 16GB USB 3.0  ;03510__USB STICK;HAMA
17950814;WASHINGMACHINES;AEG L75674NWD WASCHTROCKNER / A / 954 KWH / 7 KG / WEISS / WOLLETROCKENPROGRAMM;MAJORAPPLIANCES__2000LAUNDRY__2020WASHERDRYERS;AEG
67269513;USB MEMORY;628121  USB USB,32GB XLAYER COMPACT;410107__HARTWAREN_MULTIMEDIA_OSS_FESTPLATTEN SPEICHER;
51939440;WASHINGMACHINES;WA PRIME 1054 Z  ;00717__WASCHMASCHINE FRONTLADER 1201-1400 RPM;BAUKNECHT
37672216;BICYCLES;BOMBTRACK OXBRIDGE WOMEN GEARED LIMONE GRUEN;FAHRRAD.DE>>FAHRRAEDER>>OLDURBAN;BOMBTRACK
48594784;WASHINGMACHINES;AEG LAVAMAT L 63479 FL **;5030;ELECTROLUX HAUSGERAETE GMBH AEG
25951734;WASHINGMACHINES;MIE WASCHAUTOMAT  WKB 130 WCS ST  1 9900980;24;
61120028;CONTACT LENSES;DAILIES AQUACOMFORT PLUS 90ER BOX;CL;
21210416;WASHINGMACHINES;HAIER HW80-B14266A-EC - WASCHMASCHINE, 8 KG, A+++;11001;HAIER
23568779;WASHINGMACHINES;WAT284EURO;WEISSEWAREWASCHMASCHINE;BOSCH
62227067;CONTACT LENSES;FREQUENCY 556 STÜCKUNISEX;LINSEN;COOPER
20243187;CONTACT LENSES;ACUVUE 1-DAY MOIST TAGESLINSEN WEICH, 90 STUECK / BC 8.5 MM / DIA 14.2 / -9.00 DIOPTRIEN;HEALTH&PERSONALCARE__3100OPTICS__3101SPHERICCONTACTLENSES;ACUVUE
52045166;USB MEMORY;USM 128 GQX 128GB  ;03510__USB STICK;SONY
72278457;CONTACT LENSES;CONTACTLINSEN BAUSCH & LOMB SOFLENS DAILY DISPOSABLE TORIC 10ER BOX;CL;BAUSCH & LOMB
23583039;WASHINGMACHINES;WM 14 W5 G1 BESTCOLL. WEISS;WEISSEWAREWASCHMASCHINE;SIEMENS
59772243;USB MEMORY;USB3.0-STICK 128GB USB DATATRAVELER 100 G3 <UL TYPE=DISC><LI>SCHON JETZT: DER MOBILE SPEICHER DER NAECHSTEN GENERATION.</LI> <LI>UEBERTRAGEN VON MUSIK, VIDEOS UND MEHR - SCHNELL UND EINFACH!</LI> <LI>IDEAL FUER DEN TAEGLICHEN EINSATZ AM ARBEITSPLATZ, ZU HAUSE ODER IN DER SCHULE.</LI></UL>  KINGSTONS DATATRAVELER® 100 G3 (DT100G3) USB-SPEICHERSTICK ERFUELLT DIE USB 3.0-SPEZIFIKATIONEN DER NAECHSTEN GENERATION UND NUTZT DIE VORZUEGE DER TECHNOLOGIEN IN NEUEREN NOTEBOOKS, PCS UND DIGITALEN GERAETEN. MIT DEM DT100G3 IST DAS SPEICHERN, UEBERTRAGEN VON DOKUMENTEN, PRAESENTATIONEN, MUSIK, VIDEOS UND MEHR, SCHNELLER UND EINFACHER ALS JE ZUVOR. DER DT100G3 IST KLAR KONZIPIERT UND SO KOSTENGUENSTIG, DASS FUER DEN UMSTIEG AUF DIESE UEBERZEUGENDE USB 3.0-ERFAHRUNG NUR EINE MINIMALE INVESTITION ERFORDERLICH IST. DER DT100G3 IST IN SPEICHERKAPAZITAETEN VON 8GB BIS 64GB ERHAELTLICH, IST ABWAERTSKOMPATIBEL ZU USB 2.0 UND HAT FUENF JAHRE GARANTIE. SORGEN SIE JETZT FUER IHRE ZUKUNFTSSICHERE MOBILE SPEICHERUNG!;USB-STICKS;KINGSTON
67292056;BICYCLES;308107  MTB 26 MTB 26 SCHWARZ;112100__FASHION & SPORT_SPORT_SPORT HARTWAREN_MOUNTAINBIKE;
42327193;BICYCLES;ATB BOCAS TIGRIS TRAPEZ MATTSCHWARZ 45 CM;1_3_3;BOCAS
29604613;CONTACT LENSES;3INHALT: Bioclear Toric;UNASSIGNED;
25713992;BICYCLES;BMX FREESTYLE 20'' CIRCLES SCHWARZ-ORANGE  STAND.-VAR.;FAHRRAEDER // JUGEND-FAHRRAEDER;SCHALOW & KROH GMBH
67411793;BICYCLES;234247  CITYRAD D 28 6G WEISS CITYRAD DAMEN 26+28 WEISS;112100__FASHION & SPORT_SPORT_SPORT HARTWAREN_FAHRRÄDER;
66606567;BICYCLES;1685266000 MIFA DAMEN TOURENSPORT 28  ALU,7G.NEXUS,ND,KORB;SPORT&FITNESS_FAHRRAEDER_TOURENRAEDER;BIRIA
37652920;BICYCLES;GIANT ROAM 1 LTD;FAHRRAEDER>>CROSSRAEDER>>CROSSHERRENAB500;GIANT
25349664;BICYCLES;MOUNTAINBIKE 26 ZOLL / 46 CM RAHMEN / 18 GÄNGE SHIMANO /  STAND.-VAR.;FAHRRAEDER // FAHRRAEDER MOUNTAIN-BIKES;VCM MORGENTHALER GMBH
66451002;USB MEMORY;STICK USB2.0 8GB GOODRAM GOLD CREDIT CARD [GD] RT;1011_FLASHKARTEN / USB-STICK;GOODRAM
62225203;CONTACT LENSES;SOFLENS TORIC6 STÜCKUNISEX;LINSEN;B&L
62226664;CONTACT LENSES;PUREVISION TORIC6 STÜCKUNISEX;LINSEN;B&L
68195179;USB MEMORY;EMTEC MEMORY 8GB USB 2.0''HAPPY DAYS'' BLUE SMILEY SMILEY WORLD;51215_EMTEC PENDRIVE FLASH USB;EMTEC
61011946;BICYCLES;PROPHETE KINDERRAD 12 1/2 EINSTEIGER O O O  933333;H006W0792344__WERKZEUG_AUTO/FAHRRAD_FAHRRAEDER;SI-ZWEIRAD-VERTRIEBS GMBH
62235924;CONTACT LENSES;PUREVISION TORIC6 STÜCKUNISEX;LINSEN;B&L
42315298;BICYCLES;PUKY SKYRIDE 24-3 ALU LIGHT CLASSIC HIMMELBLAU .;1_6_12;PUKY
40697236;USB MEMORY;USB-STICK  8GB INTENSO 3.0 PREMIUM LINE;USB-SPEICHER;INTENSO
40849272;WASHINGMACHINES;BEKO WMY 71643 PTLE WASCHMASCHINE (FS FRONTLOADER);26;
72285958;CONTACT LENSES;CONTACTLINSEN HECHT KA 3-BTX;CL;HECHT
53491402;BICYCLES;NOSTALGIERAD DAMEN CARGO 28 ZOLL 3 GAENGE SCHWARZ;9611__FREIZEIT/WOHNEN_FAHRRAD_TOURENFAHRRAEDER;SI ZWEIRAD VERTRIEBS GMBH
62213981;CONTACT LENSES;PROCLEAR TORIC6 STÜCKUNISEX;LINSEN;COOPER
57707814;BICYCLES;Alu-MTB  Twenty-niner  29 ;878708707__FAHRRAD_FAHRRAEDER_ATBU.MTBRAEDER;SI ZWEIRAD VERTRIEBS GMBH
64777947;USB MEMORY;32GB DTMICRO USB3.1/3.0 A METAL 32GB DTMICRO USB3.1/3.0 A METAL;MEMORIAS USB __ 32 GB;KINGSTON
73621309;CONTACT LENSES;029 BIAS Bo-;515;
26386039;USB MEMORY;ALU LINE USB-STICK 2.0 (16GB)  SILBER;WECHSEL-LAUFWERKE;INTENSO
66611536;WASHINGMACHINES;1699308000 BEKO WASCHMASCHINE WMY 71433 PTER;KUECHE&HAUSHALT_GROSS-&EINBAUGERAETE_WASCHMASCHINEN;BEKO
41748697;WASHINGMACHINES;WT 2796 WPM;ELEKTRO-GROSSGERAETE__WASCHTROCKNER (STAND)__UNASSIGNED;MIELE
62205253;CONTACT LENSES;PUREVISION MULTI-FOCAL6 STÜCKUNISEX;LINSEN;B&L
37762306;BICYCLES;CUBE EDITOR BLACK FLASHGREEN;FAHRRAD.DE>>FAHRRAEDER>>OLDURBAN;CUBE
62235168;CONTACT LENSES;ECCO CHANGE 30 T3 STÜCKUNISEX;LINSEN;MPG&E
42333705;BICYCLES;S'COOL CHIX CLASSIC 24-3 LEMON 38 CM;1_6_12;S'COOL
16326700;CONTACT LENSES;ACUVUE ADVANCE FOR ASTIGMATISM 2-WOCHENLINSEN WEICH, 6 STUECK / BC 8.6 MM / DIA 14.5 / CYL -0.75 / ACHSE 170 / 0 DIOPTRIEN;HEALTH&PERSONALCARE__3000HEALTHCARE__3042CONTACTLENSES;ACUVUE
21208600;USB MEMORY;VERBATIM STORE 'N' GO PINSTRIPE 16GB - USB-STICK, 16 GB, USB;8226;VERBATIM
25091815;WASHINGMACHINES;HGG WAM HAIER HW80-1482 WEIÃŸ#;UNASSIGNED;HAIER
62216975;CONTACT LENSES;BIOMEDICS TORIC UV6 STÜCKUNISEX;LINSEN;COOPER
67340981;BICYCLES;655840  MTB 26 MTB 26 WEISS-GOLD;112100__FASHION & SPORT_SPORT_SPORT HARTWAREN_MOUNTAINBIKE;
37742185;BICYCLES;GIANT REIGN 2 LTD 27,5 BLACK;FAHRRAEDER>>MTBFULLSUSPENSIONS>>MTBFULLSUSPENSIONS;GIANT
37705680;BICYCLES;2. WAHL: FIXIE INC. FLOATER GREY;RESTPOSTEN>>FAHRRADRESTPOSTEN>>ROADBIKES;FIXIE INC.
62230799;CONTACT LENSES;RYTHMIC TORIC6 STÜCKUNISEX;LINSEN;COOPER
26587212;USB MEMORY;ISTORAGE DATASHUR 4 GB USB STICK;028011008__MOBILE COMPUTING_FLASH-SPEICHER (USB-STICKS,SD,CF, XD...)_SPEICHERMEDIEN - USB SPEICHERSTICKS;IUK
62207991;CONTACT LENSES;AVAIRA6 STÜCKUNISEX;LINSEN;COOPER
23603165;WASHINGMACHINES;WOT 24225 WEISSTOPLADER;WEISSEWAREWASCHMASCHINE;BOSCH
64852829;USB MEMORY;SANDISK CONNECT WIRELESS STICK 200GB;COMPONENT __ MEMORY;SANDISK
42332314;BICYCLES;HAIBIKE ATTACK SL 26 ZOLL SCHWARZ MATT 55 CM;1_1_2;HAIBIKE
62230166;CONTACT LENSES;ACUVUE OASYS FOR ASTIGMATISM6 STÜCKUNISEX;LINSEN;J&J
40851369;WASHINGMACHINES;AEG L6470FL WASCHMASCHINE FRONTLADER;26;
43511296;USB MEMORY;RAINBOW LINE 64GB USB DRIVE 2.0  ORANGE SPEICHERSTICKS 737334;SPEICHERMEDIEN_SPEICHERSTICKS_UNASSIGNED;INTENSO
62206577;CONTACT LENSES;PERFECT 30 T UV6 STÜCKUNISEX;LINSEN;MPG&E
62228794;CONTACT LENSES;ACUVUE OASYS FOR PRESBYOPIA6 STÜCKUNISEX;LINSEN;J&J
28976448;CONTACT LENSES;ACUVUE OASYS;UNASSIGNED;
65543303;USB MEMORY;USB  32GB 30/ 90 JFLASH 890 OTG  U3 TRC  PCK:65000 PEH:0 MEH:ST;3__COMPUTER__STORAGE;TRANSCEND
62225200;CONTACT LENSES;SOFLENS TORIC6 STÜCKUNISEX;LINSEN;B&L
23653477;WASHINGMACHINES;WM14Q342 WEISS  WASCHMASCHINE, 7 KG FUELLMENGE, SCHLEUDERDREHZAHL U/MIN: MAXIMAL 1.400, SOFTTROMMEL, TOUCH-CONTROL-BEDIENUNG, ENDZEITVORWAHL, NACHLEGEFUNKTION, LED-DISPLAY, PROGRAMMABLAUFANZEIGE, RESTZEITANZEIGE, SELBSTREINIGUNGS-SCHUBLADE, WATERPERFECT PLUS (RESSOURCENSCHONENDES WASSERMANAGEMENT), PROGRAMME UND OP WM14Q342;WASCHMASCHINEN (STAND);SIEMENS
17915613;USB MEMORY;TRANSCEND JETFLASH 700 64GB USB-STICK USB 3.0 SCHWARZ AEAMAZON FRUSTFREIE VERPACKUNGUE;PC__1100COMPUTINGMEMORY__1105USBFLASHDRIVES;TRANSCEND
42308759;BICYCLES;TREKKING BOCAS TRK400 HERREN SCHWARZ MATT 60 CM;1_2_4;BOCAS
37761663;BICYCLES;SERIOUS EIGHT BALL DISC 27,5 BLACK;FAHRRAEDER>>MOUNTAINBIKES>>MTBHARDTAILS;SERIOUS
37657706;BICYCLES;ORTLER GENEVE DAMEN MAGIC BLACKMATT;FAHRRAEDER>>TREKKINGRAEDER>>DAMENRAEDERAB500;ORTLER
73356953;WASHINGMACHINES;BOSC WASCHTROCKNER WVG30442  1;12;
28869007;USB MEMORY;XLYNE ALU 32GB USB STICK;BRAUNE WARE__HARDWARE-ERWEIT__SPEICHERKARTEN;INGRAM MICRO
62207088;CONTACT LENSES;PROCLEAR TORIC6 STÜCKUNISEX;LINSEN;COOPER
59805703;USB MEMORY;KINGSTON 32GB USB-STICK USB 3.0 1563;1915__INFORMATIONS-, KOMMUNIKATIONS-, UND MEDIENTECHNIK__MASSENSPEICHER (IT);
42306226;BICYCLES;FUJI SPORTIF 2.1 TRIPLE LTD BLAU/WEISS 52 CM;1_5_1;FUJI
36135338;USB MEMORY;FILEREX USB STICK 16 GB BLACK EDITION RO;553009__BUEROTECHNIK_PC-TECHNIK_SPEICHERMEDIEN;
62225916;CONTACT LENSES;PUREVISION TORIC6 STÜCKUNISEX;LINSEN;B&L
63378730;USB MEMORY;8GB USB 3.0 DATATRAVELER I G4 COLOGO;MEMORY AND PROCESSORS __ USB STORAGE MEDIA;KINGSTON TECHNOLOGIES
19215069;CONTACT LENSES;ALCON AIR OPTIX FOR ASTIGMATISM  WEICH, 6 STUECK / BC 8.7 MM / DIA 14.5 MM / CYL 1.25 / ACHSE 170 / -8 DIOPTRIEN;HEALTH&PERSONALCARE__3100OPTICS__3102TORICCONTACTLENSES;ALCON
66607715;BICYCLES;1621347001 FISCHER RAD TREKKING DA 28  24-G DAMEN;SPORT&FITNESS_FAHRRAEDER_TREKKINGBIKES;FISCHER
63642723;USB MEMORY;SANDISK SDCZ43-032G ULTRA FIT 3.0 32 GB USB 3.0 STICK;ELEKTRONIK & COMPUTER__SPEICHERKARTEN;SANDISK
23876702;WASHINGMACHINES;WASCHVOLLAUTOMAT WMB61632PTEU|| EEK:A++,15 PROGR.,1600U/MIN  5000906;412;BEKO DEUTSCHLAND GMBH
60186824;USB MEMORY;USB-STICK MINIONS DESPICABLE ME T;671W0925;
62282951;USB MEMORY;USB-STICK  32GB INTEGRAL CRYPTO 197  DUAL ENCRYPTION RETAIL;USB-SPEICHER;INTEGRAL
24080473;WASHINGMACHINES;WMI71443PTE  G0001 BEKO EINBAU-WASCHVOLLAUTOMAT|| 54 CM TIEF, 7 KG, 1400 U/MIN  5041640;894;BEKO DEUTSCHLAND GMBH
62206261;CONTACT LENSES;BIOMEDICS 1 DAY EXTRA90 STÜCKUNISEX;LINSEN;COOPER
42297542;BICYCLES;RALEIGH RUSHHOUR 2.0 DISC TRAPEZ TORONTOGREYMATT 45 CM;1_2_3;RALEIGH
62894553;USB MEMORY;ANDROID DUAL USB DRIVE 128GB RETAIL 4X BLACK;MEMORY AND PROCESSORS __ USB STORAGE MEDIA;SANDISK
21909600;CONTACT LENSES;MONATSLINSEN  -1,25 ACUMED 1ST PK;3038;
25376498;BICYCLES;18  KINDERFAHRRAD FULLY KINDER-MOUNTAINBIKE HELLDOGS  STAND.-VAR.;FAHRRAEDER // JUGEND-FAHRRAEDER;SCHALOW & KROH GMBH
67076650;BICYCLES;334608  HOLLANDRAD 28 HOLLANDRAD 28 SCHWARZ;112100__FASHION & SPORT_SPORT_SPORT HARTWAREN_SPORT CITY TOURINGRAEDER;
59107220;BICYCLES;3027 S`COOL XXLITE STEEL 12 - LIMITED - BLUE/BLUE;751020__75-SPIEL-FAHRRAD12,5Z-18Z;COOLMOBILITY  (S´COOL)
20624933;USB MEMORY;ADATA AUV150-16G-RRD USB STICK ROT;USB-STICKS;A-DATA
67017659;USB MEMORY;63233  USB 3.0 STICK 32GB PINSTRIPE SCHW USB 3.0 STICK 32GB, PINS BLACK;410107__HARTWAREN_MULTIMEDIA_OSS_FESTPLATTEN SPEICHER;
26360611;WASHINGMACHINES;LAVAMAT 79489FL;WASCHMASCHINEN;AEG
65445248;USB MEMORY;ZZ // USB-STICK  4GB FILE/IT 2.0 AES 256 SECURE USB KEY ICE;USB-SPEICHER;PHILIPS
64729578;USB MEMORY;2 IN 1 MINI USB 2.0 FLASH DRIVE 16G 2 IN 1 MINI USB 2.0 FLASH DRIVE 16G;CHIAVETTE USB __ 16 GB;CONSUM.TDK
52274590;USB MEMORY;FD004402 HELLO KITTY BATZ MARU 8GB  ;03510__USB STICK;TRIBE
46657909;USB MEMORY;USB STICK VERBATIM V3 32GB GRAU;1766;UNBRANDED
67044033;WASHINGMACHINES;400792  WASCHMASCHINE WASCHMASCHINE EH19 WEISS;411103__HARTWAREN_HAUSHALTSELEKTRO_WAESCHEPFLEGEKUEHLEN_WASCHMASCHINEN;
